REP,GENO,LOC,PROT,BC,FE,ZN,CA,MG,STAR,FRUC,GLUC,SUCR,MALT,DM,VW,NOPS,NOCR,NONC,CRW,NCRW,RYTHA,TRW,BIOM,HI,CI,FYTHA,CYTHA
1,6485,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,3,3,9,0.66,0.27,13.764,0.93,2.12,43.86792453,70.96774194,17.612,9.768
1,6485,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,3,0,10,0,0.1,1.48,0.1,0.68,14.70588235,0,8.584,0
1,6486,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73,3,7,8,0.74,0.28,15.096,1.02,3.75,27.2,72.54901961,40.404,10.952
1,6486,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52,3,0,0,0,0,0,0,3.52,0,NA,52.096,0
1,6487,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76,3,10,5,1.98,0.22,32.56,2.2,4.96,44.35483871,90,40.848,29.304
1,6487,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,3,0,0,0,0,0,0,0.21,0,NA,3.108,0
1,6488,Satipo,8.848753,0,2.3873603,1.3739934,52.1643066,104.33992,65.9575348,1.6776505,3.5985093,6.8086834,0.0131636,34.73945409,1.92,3,8,6,3.06,0.16,47.656,3.22,5.14,62.6459144,95.0310559,28.416,45.288
1,6488,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,3,0,0,0,0,0,0,1.12,0,NA,16.576,0
1,6489,La Molina,4.20574,0,1.3930387,1.3079581,253.7711182,124.3600159,66.426178,4.5472107,7.6824822,4.8788843,0,25.12315271,9.35,3,2,4,0.42,0.06,7.104,0.48,9.83,4.88301119,87.5,138.38,6.216
1,6489,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.51,3,9,12,1.56,0.25,26.788,1.81,4.32,41.89814815,86.1878453,37.148,23.088
1,6490,La Molina,4.3768959,0,1.4154034,1.2636967,369.0653687,134.0972748,66.4878006,3.107749,5.3044271,10.2318344,0.0101442,25.87064677,0.36,3,1,0,0.11,0,1.628,0.11,0.47,23.40425532,100,5.328,1.628
1,6490,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,3,5,4,0.93,0.1,15.244,1.03,1.65,62.42424242,90.29126214,9.176,13.764
1,6491,La Molina,5.8205776,14.2276,1.5450401,1.4078164,132.713501,105.0400085,69.4560242,1.3675709,3.7781878,8.8869514,0,29.42643392,0.25,1,1,0,0.48,0,7.104,0.48,0.73,65.75342466,100,3.7,7.104
1,6491,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,3,5,8,1.38,0.14,22.496,1.52,2.31,65.8008658,90.78947368,11.692,20.424
1,6492,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,3,9,6,1.13,0.31,21.312,1.44,3.38,42.6035503,78.47222222,28.712,16.724
1,6492,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28,2,0,0,0,0,0,0,2.28,0,NA,33.744,0
1,6493,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57,3,7,3,1.78,0.09,27.676,1.87,3.44,54.36046512,95.18716578,23.236,26.344
1,6493,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66,2,0,0,0,0,0,0,1.66,0,NA,24.568,0
1,6494,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,3,4,3,1.15,0.2,19.98,1.35,2.61,51.72413793,85.18518519,18.648,17.02
1,6494,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,3,0,0,0,0,0,0,1.2,0,NA,17.76,0
1,6495,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,3,19,5,3.66,0.26,58.016,3.92,6.82,57.47800587,93.36734694,42.92,54.168
1,6495,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,3,0,4,0,0.12,1.776,0.12,0.83,14.45783133,0,10.508,0
1,6496,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39,3,10,1,3.77,0.06,56.684,3.83,7.22,53.04709141,98.43342037,50.172,55.796
1,6496,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.89,3,0,0,0,0,0,0,3.89,0,NA,57.572,0
1,6497,Satipo,6.4301805,0,1.8976049,1.1961179,49.1706543,89.4193573,70.6958313,1.5183268,3.4887762,5.2485237,0.2322054,34.65346535,1.64,3,4,9,2.65,0.21,42.328,2.86,4.5,63.55555556,92.65734266,24.272,39.22
1,6497,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,3,0,0,0,0,0,0,0.9,0,NA,13.32,0
1,6498,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,3,11,5,4.08,0.3,64.824,4.38,8.08,54.20792079,93.15068493,54.76,60.384
1,6498,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,3,1,0,0.12,0,1.776,0.12,1.64,7.317073171,100,22.496,1.776
1,6499,La Molina,6.3666,103.9534,1.52355,1.6120982,155.9969482,104.25914,72.7965622,0.8179827,2.9309301,5.0218363,0,32.59259259,0.7,3,2,3,0.28,0.11,5.772,0.39,1.09,35.77981651,71.79487179,10.36,4.144
1,6499,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,3,5,2,2.2,0.07,33.596,2.27,3.54,64.12429379,96.91629956,18.796,32.56
1,6500,La Molina,6.2425156,97.845306,1.577002,1.4363637,122.9240723,77.8240509,66.8347168,1.5727701,3.3646493,10.4783802,0,27.90123457,3.61,3,1,4,0.17,0.08,3.7,0.25,3.86,6.476683938,68,53.428,2.516
1,6500,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09,3,6,3,2.52,0.17,39.812,2.69,5.78,46.53979239,93.6802974,45.732,37.296
1,6501,La Molina,10.1630888,498.594666,2.5343409,1.8215833,300.5161743,163.303299,48.3273125,3.1928997,6.9786582,24.4915314,0,21.62162162,1.58,3,8,11,1.65,0.35,29.6,2,3.58,55.86592179,82.5,23.384,24.42
1,6501,Satipo,5.5125084,168.608551,1.7599926,1.0943751,39.7930908,73.959259,67.2514725,1.6155443,3.2315345,7.6554356,0.3192129,37.46898263,5.74,3,11,6,3.14,0.12,48.248,3.26,9,36.22222222,96.3190184,84.952,46.472
1,6502,La Molina,6.5154037,188.145599,1.7243314,1.4193072,85.383667,93.4715424,67.484726,1.015028,3.0535703,9.5382633,0,31.31578947,1.83,3,6,4,2.09,0.26,34.78,2.35,4.18,56.22009569,88.93617021,27.084,30.932
1,6502,Satipo,7.7086296,329.169922,3.0527055,1.8498039,239.8100586,146.8929138,46.6961517,5.0461483,7.7054305,16.1368656,0.770009,22.58064516,2.02,3,7,3,2.88,0.29,46.916,3.17,5.19,61.07899807,90.85173502,29.896,42.624
1,6503,La Molina,7.5329485,41.112518,1.795856,1.7054625,200.3741455,136.0003967,69.5593185,0.7215614,3.1603394,5.8208323,0,32.83950617,1.84,3,8,4,1.5,0.12,23.976,1.62,3.46,46.82080925,92.59259259,27.232,22.2
1,6503,Satipo,8.258482,0,2.3133471,1.166409,72.5212402,114.3372498,64.6126404,3.2494392,5.633821,3.6221504,0.7208786,38.7654321,1.93,3,9,6,1.95,0.45,35.52,2.4,4.33,55.42725173,81.25,28.564,28.86
1,6504,La Molina,5.8855991,0,1.4796901,1.3501205,119.3666992,118.0157318,71.4827576,1.1570091,3.0126495,5.3550539,0,32.25806452,0.73,3,10,4,1.45,0.08,22.644,1.53,2.26,67.69911504,94.77124183,10.804,21.46
1,6504,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97,3,5,5,1.69,0.26,28.86,1.95,3.92,49.74489796,86.66666667,29.156,25.012
1,6506,La Molina,7.7023525,22.376251,1.9615006,1.6951499,125.1785889,107.9989624,67.2395096,1.4935541,3.7592497,7.3169031,0.0082331,28.99262899,3.39,3,5,7,1.09,0.28,20.276,1.37,4.76,28.78151261,79.5620438,50.172,16.132
1,6506,Satipo,5.6412029,0,1.6691675,1.0875802,144.3062744,87.6517029,64.9229279,4.9074965,7.8534732,4.0046663,0.5911198,35.25,4.32,3,6,8,2.19,0.49,39.664,2.68,7,38.28571429,81.71641791,63.936,32.412
1,6507,La Molina,7.066925,0,1.7967377,1.6839356,170.5214844,109.1599731,72.3872147,0.692791,2.7941775,3.5513794,0,33.33333333,1.41,3,4,2,0.84,0.1,13.912,0.94,2.35,40,89.36170213,20.868,12.432
1,6507,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33,3,1,9,0.33,0.14,6.956,0.47,2.8,16.78571429,70.21276596,34.484,4.884
1,6508,Satipo,10.1502275,163.974762,2.8202395,1.6104083,175.2849121,153.5291138,46.1655502,5.5383415,8.6287107,17.6617317,0.5157137,27.93017456,6.19,3,11,17,2.62,0.71,49.284,3.33,9.52,34.9789916,78.67867868,91.612,38.776
1,6508,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,3,0,0,0,0,0,0,4.1,0,NA,60.68,0
1,6509,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33,3,3,8,0.79,0.45,18.352,1.24,2.57,48.24902724,63.70967742,19.684,11.692
1,6509,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,3,0,2,0,0.15,2.22,0.15,0.94,15.95744681,0,11.692,0
1,6510,La Molina,8.22369,255.603943,2.0928912,1.6422834,326.7559204,134.4732971,57.4563217,2.7934914,5.3591962,15.102499,0.065773,22.77227723,1.9,3,2,0,1.08,0,15.984,1.08,2.98,36.24161074,100,28.12,15.984
1,6510,Satipo,5.0505905,46.902466,1.3980002,1.0322127,90.4890137,79.8800507,72.2122345,2.2830629,4.4625797,2.7556729,0.1303091,38.11881188,2.77,3,12,8,2.25,0.55,41.44,2.8,5.57,50.26929982,80.35714286,40.996,33.3
1,6511,Satipo,5.5685215,0,1.7527175,1.150372,57.1697998,75.3073578,70.6837997,2.9850988,4.8979578,3.4820278,0,34.07960199,3.13,3,10,5,3.66,0.41,60.236,4.07,7.2,56.52777778,89.92628993,46.324,54.168
1,6511,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,2,0,0,0,0,0,0,3.75,0,NA,55.5,0
1,6512,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67,3,9,5,3.98,0.39,64.676,4.37,6.04,72.35099338,91.07551487,24.716,58.904
1,6512,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,3,0,0,0,0,0,0,0.65,0,NA,9.62,0
1,6513,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48,3,11,11,2.32,0.64,43.808,2.96,6.44,45.96273292,78.37837838,51.504,34.336
1,6513,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,3,0,0,0,0,0,0,0.6,0,NA,8.88,0
1,6514,La Molina,6.7962675,0,1.9416876,1.5724444,225.1697388,129.3578339,48.3255768,8.2433596,13.1460752,14.973937,0,17.95511222,3.46,3,2,1,0.25,0.08,4.884,0.33,3.79,8.707124011,75.75757576,51.208,3.7
1,6514,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.51,3,14,2,5.08,0.14,77.256,5.22,10.73,48.64864865,97.31800766,81.548,75.184
1,6515,La Molina,9.2795954,229.479828,2.2873466,1.6486659,385.8654175,151.6277313,48.5458145,6.2171049,9.7873306,17.5967426,0.2445202,21.33995037,1.35,3,3,3,0.42,0.07,7.252,0.49,1.84,26.63043478,85.71428571,19.98,6.216
1,6515,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08,2,10,5,3.15,0.53,54.464,3.68,6.76,54.43786982,85.59782609,45.584,46.62
1,6516,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.85,3,10,5,3.87,0.54,65.268,4.41,9.26,47.62419006,87.75510204,71.78,57.276
1,6516,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17,3,0,1,0,0.08,1.184,0.08,4.25,1.882352941,0,61.716,0
1,6517,La Molina,5.7486382,479.174118,1.7897668,1.5855527,184.8935547,77.0448151,51.8533058,5.5085573,8.6423168,15.2173147,0.7685499,21.81372549,3.07,3,3,2,0.64,0.09,10.804,0.73,3.8,19.21052632,87.67123288,45.436,9.472
1,6517,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67,3,8,5,2.36,0.29,39.22,2.65,5.32,49.81203008,89.05660377,39.516,34.928
1,6518,La Molina,7.1257915,416.812973,2.0214615,1.8103237,289.7755737,127.7670441,47.7719116,4.2646303,7.6045432,27.2293434,0.2186403,18.90547264,3.96,3,10,3,2.92,0.06,44.104,2.98,6.94,42.93948127,97.98657718,58.608,43.216
1,6518,Satipo,10.3636417,383.911667,3.0676115,1.962914,316.7248535,144.2471771,39.3919334,7.474761,11.7510319,20.0689964,1.0154295,23.07692308,1.55,3,7,4,4.31,0.26,67.636,4.57,6.12,74.67320261,94.3107221,22.94,63.788
1,6519,La Molina,8.1767778,469.359512,2.0356336,1.6671495,489.5245361,145.765213,40.9112778,7.6291971,12.2841711,28.3062,0.2324066,17.11491443,2.3,3,3,14,0.32,0.4,10.656,0.72,3.02,23.8410596,44.44444444,34.04,4.736
1,6519,Satipo,11.6931143,320.615692,3.7411757,2.2447867,333.9766846,152.1275635,32.520752,12.0429296,17.5389328,15.363101,1.5040751,17.12158809,1.4,2,2,13,0.29,0.24,7.844,0.53,1.93,27.4611399,54.71698113,20.72,4.292
1,6520,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69,3,4,10,1.16,0.57,25.604,1.73,5.42,31.91881919,67.05202312,54.612,17.168
1,6520,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.75,3,1,3,0.32,0.18,7.4,0.5,6.25,8,64,85.1,4.736
1,6521,La Molina,6.3699713,0,1.6380339,1.4743915,176.7214355,115.8832092,62.3822327,1.782815,3.9883361,17.1767292,0.0173998,26.78132678,2.85,3,1,2,1.14,0.11,18.5,1.25,4.1,30.48780488,91.2,42.18,16.872
1,6521,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,3,4,5,1.62,0.39,29.748,2.01,5.31,37.85310734,80.59701493,48.84,23.976
1,6522,La Molina,7.4211769,496.117401,2.1105671,1.5905199,130.2564697,80.1046295,54.4825439,2.7210369,4.8688641,19.0630741,0.4775543,24.56575682,3.2,3,8,3,1.81,0.11,28.416,1.92,5.12,37.5,94.27083333,47.36,26.788
1,6522,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06,3,7,9,1.39,0.63,29.896,2.02,5.08,39.76377953,68.81188119,45.288,20.572
1,6523,La Molina,6.5543213,91.162567,1.9227633,1.3972239,236.0586548,135.6034088,60.5386963,2.7926149,4.9548478,13.6850185,0,25.74257426,1.82,3,10,1,2.81,0.05,42.328,2.86,4.68,61.11111111,98.25174825,26.936,41.588
1,6523,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,3,7,9,2.22,0.4,38.776,2.62,3.63,72.17630854,84.73282443,14.948,32.856
1,6524,La Molina,8.9927835,50.977173,2.2052157,2.0837865,71.1363525,73.2860718,61.1365128,1.1638184,2.638474,10.9247475,0.5285816,27.02702703,1.63,3,2,0,0.34,0,5.032,0.34,1.97,17.25888325,100,24.124,5.032
1,6524,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46,3,1,12,1.62,0.71,34.484,2.33,4.79,48.64300626,69.527897,36.408,23.976
1,6525,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79,3,11,9,3.19,0.67,57.128,3.86,5.65,68.31858407,82.64248705,26.492,47.212
1,6525,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.78,2,0,0,0,0,0,0,6.78,0,NA,100.344,0
1,6526,La Molina,6.9531021,23.535919,1.7935462,1.754046,120.246582,93.125412,63.5137253,1.6953583,3.4144292,12.1491289,0.2113705,26.3681592,0.3,3,5,7,0.52,0.19,10.508,0.71,1.01,70.2970297,73.23943662,4.44,7.696
1,6526,Satipo,9.1622515,0,2.146194,1.3878589,74.15979,80.5653992,61.0025826,4.7412977,6.5352502,4.8706427,0.2239895,28.85572139,0.63,3,3,9,1.07,0.66,25.604,1.73,2.36,73.30508475,61.84971098,9.324,15.836
1,6527,La Molina,7.4376621,0,2.3986642,1.9245644,661.2026978,266.1572571,50.6981697,4.9262085,8.9475012,23.5855045,0.6586084,21.36752137,2.72,3,6,2,1.32,0.08,20.72,1.4,4.12,33.98058252,94.28571429,40.256,19.536
1,6527,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,3,7,6,2,0.55,37.74,2.55,3.8,67.10526316,78.43137255,18.5,29.6
1,6528,La Molina,7.9716215,354.508591,2.149416,1.6072149,167.2906494,89.4920502,57.0479622,2.0329161,3.8610549,17.6342812,0.0865011,24.44987775,3.52,3,7,3,2.96,0.09,45.14,3.05,6.57,46.42313546,97.04918033,52.096,43.808
1,6528,Satipo,7.9725637,299.130096,2.2067163,1.3212709,95.0560303,77.027359,54.005146,5.4289846,7.6478124,12.0672503,0.4203739,26.61691542,1.49,3,8,10,2.24,0.89,46.324,3.13,4.62,67.74891775,71.56549521,22.052,33.152
1,6529,La Molina,7.2432261,294.665833,2.1061563,1.6915946,220.6204224,98.5173645,53.8781853,4.1569252,6.7626357,16.0284557,0.4247274,20.83333333,1.48,3,1,5,0.29,0.14,6.364,0.43,1.91,22.51308901,67.44186047,21.904,4.292
1,6529,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72,3,12,12,2.61,0.89,51.8,3.5,5.22,67.04980843,74.57142857,25.456,38.628
1,6530,La Molina,7.2518864,267.588806,2.0476713,1.5660024,175.0198975,108.3531647,53.329834,3.067174,5.0995612,20.5942154,0.0762796,22.22222222,3.84,3,10,4,4.49,0.14,68.524,4.63,8.47,54.6635183,96.9762419,56.832,66.452
1,6530,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04,2,10,3,3.78,0.33,60.828,4.11,6.15,66.82926829,91.97080292,30.192,55.944
1,6531,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,3,4,8,0.74,0.29,15.244,1.03,1.6,64.375,71.84466019,8.436,10.952
1,6531,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,3,0,0,0,0,0,0,0.52,0,NA,7.696,0
1,6532,La Molina,7.9282207,0,1.8718247,1.517241,326.8894043,147.7562866,65.4472198,1.3086138,3.478868,11.4866352,0.0399723,27.25,1.2,3,2,8,0.65,0.39,15.392,1.04,2.24,46.42857143,62.5,17.76,9.62
1,6532,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,3,4,7,0.9,0.54,21.312,1.44,1.75,82.28571429,62.5,4.588,13.32
1,6533,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46,3,7,8,1.5,0.58,30.784,2.08,4.54,45.81497797,72.11538462,36.408,22.2
1,6533,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.23,3,0,8,0,0.18,2.664,0.18,4.41,4.081632653,0,62.604,0
1,6534,La Molina,8.1425228,0,2.0306053,1.7979455,195.7023315,125.5831451,66.6823959,0.8443546,3.2185421,8.931942,0.0905895,32.66832918,2.31,3,4,0,0.46,0,6.808,0.46,2.77,16.60649819,100,34.188,6.808
1,6534,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,3,3,3,0.93,0.36,19.092,1.29,1.78,72.47191011,72.09302326,7.252,13.764
1,6535,Satipo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,3,7,5,1.49,0.38,27.676,1.87,2.59,72.2007722,79.67914439,10.656,22.052
1,6535,La Molina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,3,0,0,0,0,0,0,0.78,0,NA,11.544,0
